cycle_index,Capacity,IR,Temp_med,Iabs_med_dis,SOH_R,SOH_Q,RUL_cycles,cell_id,EoL,base_battery,profile_type
27,1.8625103037185171,,30.258468614214273,1.476183999322924,,0.9901582430949872,295,B0007_A09,False,B0007,Aggressive
28,1.861116761212821,,26.679955625952207,0.60090323368056,,0.989915301859266,294,B0007_A09,False,B0007,Aggressive
29,1.8625123436577695,,29.38875046680787,1.285997903298279,,0.989879111333126,293,B0007_A09,False,B0007,Aggressive
30,1.8568750856660792,,27.33112675131218,0.784638798538965,,0.9893123989270908,292,B0007_A09,False,B0007,Aggressive
31,1.8529895079561725,,28.589499319277863,1.1039384250579287,,0.9873088572052018,291,B0007_A09,False,B0007,Aggressive
32,1.8478393659852952,,28.038527458332652,0.9750586988817938,,0.9834427630256156,290,B0007_A09,False,B0007,Aggressive
33,1.84586120967252,,27.79514604872869,0.9165992464374072,,0.9812508862282744,289,B0007_A09,False,B0007,Aggressive
34,1.848967143689618,,28.74913676476212,1.164468449120176,,0.9816610491190312,288,B0007_A09,False,B0007,Aggressive
35,1.8509407843289016,,27.042942524182532,0.7339876070540708,,0.9826708614521446,287,B0007_A09,False,B0007,Aggressive
36,1.850232621465261,,29.477930324109735,1.3499262950221027,,0.9830345801735942,286,B0007_A09,False,B0007,Aggressive
37,1.8590201419278924,,26.58041444409693,0.550341975884478,,0.9893643054845588,285,B0007_A09,False,B0007,Aggressive
38,1.8761628205322984,,30.619267174651952,1.5317283334463447,,0.9981753145826944,284,B0007_A09,False,B0007,Aggressive
39,1.879900845987522,,26.313372211553123,0.3760774784669231,,1.0007586976000369,283,B0007_A09,False,B0007,Aggressive
40,1.879231786843666,,31.652536135934167,1.7225894308596692,,1.0011535822924038,282,B0007_A09,False,B0007,Aggressive
41,1.8785180125409628,,25.327858317457295,0.1922491462702963,,1.0003512265205277,281,B0007_A09,False,B0007,Aggressive
42,1.8797928022429276,,31.947599243809705,1.904795159842256,,1.0005935645177668,280,B0007_A09,False,B0007,Aggressive
43,1.8744593448792135,,24.235402933374544,0.0070162083504674,,0.9975848096497932,279,B0007_A09,False,B0007,Aggressive
44,1.8700075912998824,,31.535699703247023,1.8875037633523395,,0.9949452984622016,278,B0007_A09,False,B0007,Aggressive
45,1.868088058965209,,24.76454182578777,0.1902629898740052,,0.9942734997663571,277,B0007_A09,False,B0007,Aggressive
46,1.8684633665499808,,30.70424750527959,1.7086370180608017,,0.9949304806901236,276,B0007_A09,False,B0007,Aggressive
47,1.8702246372631408,,25.487318129633383,0.3853801189384527,,0.994543209616872,275,B0007_A09,False,B0007,Aggressive
48,1.870690044872793,,29.886820371523456,1.5362099960233837,,0.9943367327711256,274,B0007_A09,False,B0007,Aggressive
49,1.866384582826232,,26.20166128908983,0.5798292015920156,,0.9916693859163616,273,B0007_A09,False,B0007,Aggressive
50,1.8606276238453563,,29.154943143848385,1.3619989702312436,,0.9896384424818392,272,B0007_A09,False,B0007,Aggressive
51,1.8623335169560888,,26.786889244544422,0.7781098388426735,,0.9897152785913588,271,B0007_A09,False,B0007,Aggressive
52,1.8597418719819676,,28.293720262204587,1.1740787640458414,,0.9892725833060813,270,B0007_A09,False,B0007,Aggressive
53,1.8552787531881485,,27.454712911070008,0.9623755107309688,,0.988897827085348,269,B0007_A09,False,B0007,Aggressive
54,1.8529300331511769,,27.536029132438728,0.9897114369510402,,0.9867842036999588,268,B0007_A09,False,B0007,Aggressive
55,1.8495114413042928,,28.165296053597707,1.1422851357268096,,0.9839786153204966,267,B0007_A09,False,B0007,Aggressive
56,1.8459318673690075,,26.86447305553225,0.797922643543425,,0.9830511537302384,266,B0007_A09,False,B0007,Aggressive
57,1.8459719483349697,,28.8683499273242,1.317554396161666,,0.9830481309199162,265,B0007_A09,False,B0007,Aggressive
58,1.853668946435722,,26.41594180587511,0.6012551743554411,,0.9875337341320384,264,B0007_A09,False,B0007,Aggressive
59,1.8688486165563871,,23.732306317522667,0.0038434677687483,,0.9939323306329804,263,B0007_A09,False,B0007,Aggressive
60,1.8823363099116743,,30.05771959874442,1.5773436090710793,,0.999976222664186,262,B0007_A09,False,B0007,Aggressive
61,1.876070586777178,,25.257021926843652,0.3134628561246157,,0.9966514477656784,261,B0007_A09,False,B0007,Aggressive
62,1.8634203927545965,,31.046838232280994,1.7569553439939205,,0.991843157195648,260,B0007_A09,False,B0007,Aggressive
63,1.8564279336080511,,24.339935995499513,0.1239768962275483,,0.9882221190672276,259,B0007_A09,False,B0007,Aggressive
64,1.8534835895684256,,31.504972224094008,1.94445950867734,,0.9845578862241796,258,B0007_A09,False,B0007,Aggressive
65,1.8505114313734208,,23.666993547770637,0.0428572158710327,,0.9827094965579682,257,B0007_A09,False,B0007,Aggressive
66,1.8473908285014229,,30.695427635242527,1.834967227952808,,0.9812591998901508,256,B0007_A09,False,B0007,Aggressive
67,1.842248940571544,,24.348329338484707,0.2394230399055898,,0.9787655308527412,255,B0007_A09,False,B0007,Aggressive
68,1.8372406760417777,,29.973380605302246,1.6515443798125586,,0.9760940875047898,254,B0007_A09,False,B0007,Aggressive
69,1.838998927966238,,25.439163422082995,0.4195127890226443,,0.9764317781712248,253,B0007_A09,False,B0007,Aggressive
70,1.8380286970569837,,29.63004685474277,1.463680994637926,,0.9760318007605312,252,B0007_A09,False,B0007,Aggressive
71,1.833428524493682,,26.02896252493016,0.6100817500358677,,0.9745212161473834,251,B0007_A09,False,B0007,Aggressive
72,1.8290171030380664,,28.589201664919255,1.2833879221826383,,0.9719361478773,250,B0007_A09,False,B0007,Aggressive
73,1.82296129982036,,26.534191916710597,0.7981648443430305,,0.969102368688606,249,B0007_A09,False,B0007,Aggressive
74,1.818800311168202,,27.605778400134803,1.1101769577204723,,0.9666151315746416,248,B0007_A09,False,B0007,Aggressive
75,1.816809806572708,,27.060705010884774,0.9810714735456753,,0.9656276693620176,247,B0007_A09,False,B0007,Aggressive
76,1.813073460735671,,26.796171723287735,0.8961517944052564,,0.9644319322009562,246,B0007_A09,False,B0007,Aggressive
77,1.8087790569272495,,27.94993823756648,1.1486500856210835,,0.963955882752886,245,B0007_A09,False,B0007,Aggressive
78,1.8088304571691192,,26.55304529210185,0.7015881098001093,,0.9631377448311492,244,B0007_A09,False,B0007,Aggressive
79,1.8106125050111528,,29.304159214443924,1.3268440087194664,,0.9635805618027689,243,B0007_A09,False,B0007,Aggressive
80,1.8086877610603111,,26.167002053035805,0.5205003278086756,,0.9624984489799674,242,B0007_A09,False,B0007,Aggressive
81,1.8056895569148896,,30.20177517800412,1.53734354226201,,0.9613374862856748,241,B0007_A09,False,B0007,Aggressive
82,1.808315753609868,,25.230594242192975,0.3594655355674014,,0.9632182129745932,240,B0007_A09,False,B0007,Aggressive
83,1.8119584857500008,,30.536186438410436,1.7070709029468976,,0.9648735062301425,239,B0007_A09,False,B0007,Aggressive
84,1.8085663499548703,,24.25618894312663,0.1548673794081629,,0.9630887564409945,238,B0007_A09,False,B0007,Aggressive
85,1.8042850463729725,,31.0283851741819,1.899851445257538,,0.9610532387827464,237,B0007_A09,False,B0007,Aggressive
86,1.7998464192332184,,23.263685340540132,0.0134304577629958,,0.9572100665483926,236,B0007_A09,False,B0007,Aggressive
87,1.7935742630342024,,30.601492431177807,1.8840511828314823,,0.9544403864673948,235,B0007_A09,False,B0007,Aggressive
88,1.786258887201532,,23.860308584915273,0.1983966107417644,,0.951330426426726,234,B0007_A09,False,B0007,Aggressive
89,1.7823875358449528,,29.80887089031775,1.7033254321661366,,0.9486567405801696,233,B0007_A09,False,B0007,Aggressive
90,1.780651051410628,,24.513910263105167,0.3994599104035806,,0.9470695404565024,232,B0007_A09,False,B0007,Aggressive
91,1.7849186568618454,,29.269649518554193,1.510357001558282,,0.9485490723234088,231,B0007_A09,False,B0007,Aggressive
92,1.80263340227208,,26.63009978018615,0.5613122919069211,,0.9582900785995696,230,B0007_A09,False,B0007,Aggressive
93,1.8142087771682096,,31.073812435286055,1.3172102867660722,,0.96481353180097,229,B0007_A09,False,B0007,Aggressive
94,1.8145559557139104,,28.427003920936695,0.7432227387010171,,0.9648357834580452,228,B0007_A09,False,B0007,Aggressive
95,1.8113644103985085,,29.487987852276625,1.1397389989133733,,0.9631164276442415,227,B0007_A09,False,B0007,Aggressive
96,1.8036849555199423,,28.25601714225982,0.9273268118740222,,0.9595278397852822,226,B0007_A09,False,B0007,Aggressive
97,1.7943601300389431,,28.11296092281226,0.9373270689743656,,0.9557658123597228,225,B0007_A09,False,B0007,Aggressive
98,1.7888294490831504,,28.626159708568775,1.1022589255537902,,0.953459198184055,224,B0007_A09,False,B0007,Aggressive
99,1.7839353205158188,,26.989726363440493,0.7537059944232166,,0.950431356319066,223,B0007_A09,False,B0007,Aggressive
100,1.7808398097511786,,28.998878408965293,1.2982906701331465,,0.9463388183871536,222,B0007_A09,False,B0007,Aggressive
101,1.7793815358653575,,26.100427742670668,0.5793176557490204,,0.9438215762529024,221,B0007_A09,False,B0007,Aggressive
102,1.7770392332113507,,29.797489470220302,1.4972501224055776,,0.9424989669794724,220,B0007_A09,False,B0007,Aggressive
103,1.7734543654026789,,25.64460135102946,0.4226254949786371,,0.9418329333281472,219,B0007_A09,False,B0007,Aggressive
104,1.771347216165026,,30.91951741095908,1.6977880337565028,,0.940477683253996,218,B0007_A09,False,B0007,Aggressive
105,1.767951664836937,,24.8570588282329,0.2391605911875623,,0.9376689902835602,217,B0007_A09,False,B0007,Aggressive
106,1.7605479173907903,,31.412482187932817,1.8862582680299709,,0.934980316361546,216,B0007_A09,False,B0007,Aggressive
107,1.7543625271597134,,24.00374630303236,0.0488164291238797,,0.9325316868553276,215,B0007_A09,False,B0007,Aggressive
108,1.7479377014042985,,31.630379681881504,1.937451847098815,,0.9294766881987956,214,B0007_A09,False,B0007,Aggressive
109,1.7507932399424646,,24.402530581777192,0.1683168265545914,,0.9296678555981276,213,B0007_A09,False,B0007,Aggressive
110,1.749518759745111,,30.802478065290376,1.7516069911965475,,0.9293174844643022,212,B0007_A09,False,B0007,Aggressive
111,1.7438109984009067,,25.119020775718287,0.3481987080019663,,0.9286929567440896,211,B0007_A09,False,B0007,Aggressive
112,1.7425718252907467,,30.299892723521236,1.558261426186247,,0.9281504997523128,210,B0007_A09,False,B0007,Aggressive
113,1.7416265923908163,,26.38710002439065,0.539786739531309,,0.9267180839195066,209,B0007_A09,False,B0007,Aggressive
114,1.7351843690035995,,29.760525635332375,1.3841384168592368,,0.9242509085060084,208,B0007_A09,False,B0007,Aggressive
115,1.7307746147137466,,26.98283443692088,0.7200641719957147,,0.9208897802327674,207,B0007_A09,False,B0007,Aggressive
116,1.724273628408519,,28.883715610827828,1.2001638046971903,,0.9184509859795998,206,B0007_A09,False,B0007,Aggressive
117,1.7222640522055,,27.612416434118412,0.9134476810224188,,0.9164305105512603,205,B0007_A09,False,B0007,Aggressive
118,1.7204803006231644,,27.9696967774042,1.0119141589453915,,0.9149525190939046,204,B0007_A09,False,B0007,Aggressive
119,1.7166989015445568,,28.212010091519694,1.081518100678474,,0.9114521857494462,203,B0007_A09,False,B0007,Aggressive
120,1.71618439628782,,27.161888137902096,0.8136713452158691,,0.9097683292078904,202,B0007_A09,False,B0007,Aggressive
121,1.7149646250903787,,29.1860823100838,1.2553650181435587,,0.9097531924006208,201,B0007_A09,False,B0007,Aggressive
122,1.7114232504529674,,26.852224211031256,0.6301039136347967,,0.907710044941001,200,B0007_A09,False,B0007,Aggressive
123,1.706034316089063,,29.96150301256006,1.435801416591551,,0.9055498741942214,199,B0007_A09,False,B0007,Aggressive
124,1.703294398683006,,25.946516747870263,0.4335235097088639,,0.905091636481219,198,B0007_A09,False,B0007,Aggressive
125,1.703259575559202,,30.893287729159713,1.6247866313264123,,0.9053912049427668,197,B0007_A09,False,B0007,Aggressive
126,1.6988570572945534,,25.11148270073141,0.2499443886898905,,0.903368083072638,196,B0007_A09,False,B0007,Aggressive
127,1.694945231171556,,31.511607965694157,1.819129276585943,,0.9013437261301231,195,B0007_A09,False,B0007,Aggressive
128,1.6918403051609343,,24.259571504786493,0.0762900701407992,,0.8991499566600987,194,B0007_A09,False,B0007,Aggressive
129,1.689931218784985,,32.079149481665645,1.9585499312479733,,0.8974492577932158,193,B0007_A09,False,B0007,Aggressive
130,1.688234325968982,,24.353888244905285,0.1139404756692353,,0.8965174808882252,192,B0007_A09,False,B0007,Aggressive
131,1.6826082126278257,,31.27961594431458,1.7785966848033643,,0.89465859825017,191,B0007_A09,False,B0007,Aggressive
132,1.680128040166791,,25.148582104454,0.2833762773334873,,0.893504371878397,190,B0007_A09,False,B0007,Aggressive
133,1.6781223729254735,,30.560260187739757,1.5894521994001274,,0.8916441059550196,189,B0007_A09,False,B0007,Aggressive
134,1.6759487762314056,,25.958794182841448,0.4591383511596814,,0.8904518142808152,188,B0007_A09,False,B0007,Aggressive
135,1.6735049336766814,,29.830076313877083,1.4040128440758453,,0.8891134478980702,187,B0007_A09,False,B0007,Aggressive
136,1.6686739761025715,,26.74377571812172,0.6474003476713001,,0.8874201787921508,186,B0007_A09,False,B0007,Aggressive
137,1.6654035164973051,,29.0438039445512,1.2110847964731617,,0.8855224026058127,185,B0007_A09,False,B0007,Aggressive
138,1.663774423510738,,27.438948014810297,0.8348798265066955,,0.8844919386958412,184,B0007_A09,False,B0007,Aggressive
139,1.6613211006523136,,28.212565495303068,1.0364831931944676,,0.8833682780708968,183,B0007_A09,False,B0007,Aggressive
140,1.66099215964082,,28.12800357571798,1.0377447056588711,,0.8816087023107085,182,B0007_A09,False,B0007,Aggressive
141,1.6600286332825536,,27.35442536145817,0.8511499122621274,,0.8807648101016208,181,B0007_A09,False,B0007,Aggressive
142,1.6582852248292836,,28.892299646308057,1.2259232946322112,,0.8795246792727848,180,B0007_A09,False,B0007,Aggressive
143,1.6552634348285438,,26.572675648079855,0.6675058570682368,,0.8783812465692469,179,B0007_A09,False,B0007,Aggressive
144,1.649942450083561,,29.641340429566004,1.401730882366432,,0.876370653226777,178,B0007_A09,False,B0007,Aggressive
145,1.6430816105270163,,25.782424811771676,0.4845856195880296,,0.8735418982506079,177,B0007_A09,False,B0007,Aggressive
146,1.636206583334827,,30.38800224631438,1.5945524925454688,,0.8702840267587825,176,B0007_A09,False,B0007,Aggressive
147,1.6342822483013864,,24.77539859870736,0.3126954753276731,,0.8702508679873647,175,B0007_A09,False,B0007,Aggressive
148,1.636279346684831,,31.038011884767673,1.7848575133837548,,0.8701829546855961,174,B0007_A09,False,B0007,Aggressive
149,1.6384414189676426,,24.69035641828393,0.1134605574940348,,0.8710150691387568,173,B0007_A09,False,B0007,Aggressive
150,1.6426297114687496,,32.39154728436537,1.95508360202529,,0.8721762877286605,172,B0007_A09,False,B0007,Aggressive
151,1.6378817278312374,,24.03117626324964,0.0539335687529156,,0.8690602907585312,171,B0007_A09,False,B0007,Aggressive
152,1.6310777723525365,,31.174805589655207,1.8156513613996328,,0.8670260059812179,170,B0007_A09,False,B0007,Aggressive
153,1.627112725700688,,24.373131836795313,0.2427239397671987,,0.8648099968653504,169,B0007_A09,False,B0007,Aggressive
154,1.6222642247768402,,30.276582965745423,1.64390921381594,,0.8614626538309266,168,B0007_A09,False,B0007,Aggressive
155,1.6222746594929964,,25.236753793177176,0.4477714897108264,,0.8600985655144681,167,B0007_A09,False,B0007,Aggressive
156,1.6199980031964902,,29.69743072531244,1.4767876811335543,,0.8589176497281957,166,B0007_A09,False,B0007,Aggressive
157,1.6171982920467494,,26.420349529748137,0.6453504203235155,,0.858446716068536,165,B0007_A09,False,B0007,Aggressive
158,1.6168710821622454,,29.337388207650143,1.2901422944412329,,0.8586846792737559,164,B0007_A09,False,B0007,Aggressive
159,1.6157545971739615,,27.55599307040322,0.8251586175078253,,0.8597326597024517,163,B0007_A09,False,B0007,Aggressive
160,1.6127690080153447,,28.64613358471358,1.0960114069165658,,0.8592628723927123,162,B0007_A09,False,B0007,Aggressive
161,1.608193504838913,,28.199296530409654,0.997978716031985,,0.85924251477506,161,B0007_A09,False,B0007,Aggressive
162,1.605582523246927,,27.70679914040431,0.9023979696685864,,0.8567669865709362,160,B0007_A09,False,B0007,Aggressive
163,1.600769750394713,,28.706111646445457,1.191339947280268,,0.8535923864637712,159,B0007_A09,False,B0007,Aggressive
164,1.5946133643094926,,26.526326235292057,0.7209230909327469,,0.8511031548572033,158,B0007_A09,False,B0007,Aggressive
165,1.5920676785570214,,29.156470384189475,1.3730401266528205,,0.8501387641724326,157,B0007_A09,False,B0007,Aggressive
166,1.5943122441815498,,25.690384011860328,0.5298907847450537,,0.8494876563495827,156,B0007_A09,False,B0007,Aggressive
167,1.5952277759808506,,30.23301966569875,1.5472725797138662,,0.849646917374134,155,B0007_A09,False,B0007,Aggressive
168,1.592779863412816,,25.430996934011443,0.3443307263502707,,0.8493229808846133,154,B0007_A09,False,B0007,Aggressive
169,1.5921460029077683,,31.430470188666956,1.734876938651436,,0.8493348399498588,153,B0007_A09,False,B0007,Aggressive
170,1.5915058687403674,,24.772641965063738,0.1657793818056478,,0.8471512312207969,152,B0007_A09,False,B0007,Aggressive
171,1.5882318392133126,,32.303718255998405,1.9199591963339977,,0.8461768257604331,151,B0007_A09,False,B0007,Aggressive
172,1.686379361289278,,32.254538605601596,1.96917650296786,,0.8474382102705902,150,B0007_A09,False,B0007,Aggressive
173,1.6526018110073073,,24.933753234346916,0.1176817932123886,,0.842775857723094,149,B0007_A09,False,B0007,Aggressive
174,1.6251943250048424,,31.913499397433693,1.77299429222144,,0.8441605261065667,148,B0007_A09,False,B0007,Aggressive
175,1.6178739842674927,,25.86398442755717,0.2956386322191374,,0.8473036321064761,147,B0007_A09,False,B0007,Aggressive
176,1.6099773749125792,,31.139320532582495,1.584934127012685,,0.8480682334024108,146,B0007_A09,False,B0007,Aggressive
177,1.6064899501125016,,26.387575452710426,0.4783098477971941,,0.8546018949533729,145,B0007_A09,False,B0007,Aggressive
178,1.6016092470677223,,30.15176581797204,1.3918022307695233,,0.8517670895204238,144,B0007_A09,False,B0007,Aggressive
179,1.599436584373655,,26.964129500141976,0.6654748085552934,,0.8487096512074092,143,B0007_A09,False,B0007,Aggressive
180,1.5957271020119352,,29.217533974453644,1.2096391987703432,,0.8467509233373085,142,B0007_A09,False,B0007,Aggressive
181,1.5933893620860895,,27.58921520957453,0.8543642590619844,,0.8460870463219089,141,B0007_A09,False,B0007,Aggressive
182,1.5905993727742502,,28.345043949644484,1.040188260031678,,0.8446284290057955,140,B0007_A09,False,B0007,Aggressive
